Acute	ENSG00000163520_FBLN2	58.1568845189084	-1.03865091279591	0.153138612804442	-6.78242341219497	1.18176514879247e-11	5.12881433377508e-11
Acute	ENSG00000214279_SCART1	144.403549634509	-0.971896030476649	0.136912430618213	-7.09866902580111	1.25964065822571e-12	5.82723874361299e-12
Acute	ENSG00000173114_LRRN3	250.667283428808	-0.823459104042508	0.161778256063154	-5.09004809472698	3.57972709045544e-07	1.12681421909102e-06
Acute	ENSG00000186462_NAP1L2	67.9794557554244	-0.806712370640514	0.0911468967341025	-8.85068389101484	8.69846103229269e-19	5.67518411483273e-18
Acute	ENSG00000101230_ISM1	33.2348708628171	-0.729519447961157	0.140011519314891	-5.21042448172028	1.88409060229628e-07	6.06731735528651e-07
Acute	ENSG00000037280_FLT4	100.329093170817	-0.723834779390823	0.127625080598118	-5.67157157510543	1.41493462617341e-08	4.94562797773491e-08
Acute	ENSG00000197275_RAD54B	25.3448898526965	-0.638978128227593	0.109527693654192	-5.83394123357529	5.41331939390685e-09	1.95252754393446e-08
Acute	ENSG00000169918_OTUD7A	68.3449960823555	-0.578609406543194	0.0921939169139077	-6.27600416504171	3.47384880318276e-10	1.36810604051842e-09
Acute	ENSG00000196586_MYO6	104.484113303937	-0.470516310505413	0.126833596819818	-3.70971353255743	0.000207493891530172	0.000504115355018203
Acute	ENSG00000146674_IGFBP3	99.6094405427267	-0.381293473190698	0.112313751237577	-3.39489571837156	0.000686547450642288	0.00156509095858771
Acute	ENSG00000180530_NRIP1	347.738223006207	-0.259328282731917	0.0727827946657541	-3.56304376498388	0.000366579535198493	0.000864141425484241
Acute	ENSG00000150687_PRSS23	568.420671737947	-0.23859056618126	0.111011299535437	-2.14924577209455	0.0316149226643474	0.0555925855423497
Acute	ENSG00000174807_CD248	105.156127940851	-0.210773068728392	0.165844630500803	-1.27090680049102	0.203761806819709	0.287526935864268
Acute	ENSG00000170348_TMED10	2711.67782004538	-0.16307081364461	0.0310474495761064	-5.25230947697897	1.50203804165539e-07	4.86936828282157e-07
Acute	ENSG00000105409_ATP1A3	171.902195545596	-0.0722215480058228	0.0869911469748902	-0.830217217697674	0.406415982238337	0.502734878228288
Acute	ENSG00000164530_PI16	114.263193644248	-0.0615902899425151	0.102325568146049	-0.60190518419216	0.54723725320799	0.629395815648895
Acute	ENSG00000113721_PDGFRB	196.6235723593	-0.0294150495679154	0.129473123822058	-0.227190390558136	0.820275699569482	0.857548833353319
Acute	ENSG00000256553_TRAV1-2	75.7128251237379	-0.0175804930350119	0.122343165787122	-0.143698202689982	0.88573879051501	0.910535047826733
Acute	ENSG00000085415_SEH1L	327.048605683669	-0.00925299442397864	0.0398755731936247	-0.232046681286528	0.816501756724586	0.854538153228803
Acute	ENSG00000106477_CEP41	131.173603045367	0.0423210672352157	0.0604233710133635	0.700408906776416	0.483671975498381	0.574121516895618
Acute	ENSG00000158292_GPR153	99.8482783966113	0.0601116550597861	0.112117747208447	0.536147546275862	0.591856582048471	0.667897384937389
Acute	ENSG00000185090_MANEAL	56.175131805813	0.0704115837567539	0.0833052004685857	0.845224348068234	0.397985590504277	0.494416527363858
Acute	ENSG00000260997_ENSG00000260997	285.91962403462	0.114196524140405	0.0579660941141332	1.97005725304789	0.0488318092973305	0.0824519142611947
Acute	ENSG00000132386_SERPINF1	110.606980013415	0.120755880610178	0.0885261839444261	1.36406964843288	0.172545646242026	0.24969549608817
Acute	ENSG00000166471_TMEM41B	403.08178328833	0.179820152638543	0.0586314687559957	3.06695630271337	0.00216250467625955	0.0046097106734517
Acute	ENSG00000099282_TSPAN15	35.442804342605	0.267650447234964	0.107324992067231	2.49383151193061	0.0126372514837069	0.0239741677557319
Acute	ENSG00000235823_OLMALINC	33.7499330569509	0.283656353707934	0.0930793440644853	3.04746833530989	0.00230777838866517	0.00490136092372238
Acute	ENSG00000076984_MAP2K7	1396.53446934079	0.353906063775507	0.0508174771796629	6.9642588223002	3.30137176300541e-12	1.48717335392863e-11
Acute	ENSG00000041880_PARP3	190.703067961346	0.405652224683886	0.0569863133339877	7.11841494827754	1.09175272012108e-12	5.07580327227471e-12
Acute	ENSG00000160191_PDE9A	47.9544369363068	0.440484089049825	0.126744497327241	3.47537051579086	0.000510148205838385	0.00118239895489657
Acute	ENSG00000134986_NREP	160.870127491827	0.445772331590071	0.0629949680301369	7.07631649843545	1.48036553559913e-12	6.8118003994608e-12
Acute	ENSG00000166816_LDHD	31.4475993089695	0.576516821028907	0.124454208286544	4.63236100222125	3.61519050094416e-06	1.04062162388594e-05
Acute	ENSG00000114631_PODXL2	40.9964961638463	0.592436516409408	0.0878232274169705	6.74578393249675	1.52202977549324e-11	6.55646448056913e-11
Acute	ENSG00000112146_FBXO9	1732.27661994661	0.801739002655942	0.0910299939991628	8.80741574764154	NA	NA
Acute	ENSG00000007968_E2F2	214.338465652827	1.59391301696075	0.0900543771227641	17.6994507972432	4.23416116850534e-70	3.44203235036059e-68
Acute	ENSG00000155659_VSIG4	115.313040055976	2.51915171277332	0.165931386076362	15.1818879618953	4.66168418691124e-52	1.64353415969646e-50
